track_id,track_name,artist,genre,release_year,duration_ms,popularity,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature
TRACK_0840,Track_48485,Lil Nas X,rock,2018,164441,48,158.49,0.8045,0.53,-7.1,0.3772,0.0348,0.0702,0.2412,0.004,8,0,4
TRACK_0841,Track_22044,Ed Sheeran,rock,1990,162564,99,134.79,0.8491,0.4156,-3.52,0.2856,0.0,0.0163,0.2292,0.2853,10,0,4
TRACK_0842,Track_28354,Lizzo,jazz,1997,154833,96,169.66,0.4359,0.2509,-0.74,0.0863,0.5375,0.0203,0.0437,0.118,6,1,3
TRACK_0843,Track_66351,Harry Styles,country,2004,243456,37,121.07,0.4634,0.4998,-16.1,0.6799,0.1366,0.254,0.1298,0.1199,3,0,4
TRACK_0844,Track_36843,Kendrick Lamar,folk,2010,334177,31,162.27,0.4089,0.651,-19.19,0.3652,0.3017,0.0149,0.0005,0.0299,1,1,3
TRACK_0845,Track_15662,Rihanna,electronic,1996,182401,91,182.27,0.6281,0.6946,-12.1,0.7172,0.0,0.0612,0.0186,0.0854,8,0,4
TRACK_0846,Track_28123,J. Cole,latin,2003,328182,32,69.22,0.4217,0.6725,-16.17,0.604,0.3027,0.0785,0.2211,0.0853,0,1,4
TRACK_0847,Track_73970,Post Malone,metal,1994,344729,98,84.36,0.6792,0.5714,-4.78,0.3534,0.015,0.0024,0.0653,0.0859,9,0,4
TRACK_0848,Track_33964,Imagine Dragons,hip-hop,1994,301265,73,162.68,1.0,0.8098,-2.57,0.3431,0.0296,0.0321,0.0082,0.4105,8,1,4
TRACK_0849,Track_68866,The 1975,r&b,2024,197206,93,142.51,0.754,0.5772,-9.5,0.4835,0.0671,0.034,0.0481,0.287,6,1,4
TRACK_0850,Track_79658,Imagine Dragons,blues,2012,344448,92,170.98,0.2221,0.4087,-7.42,0.5063,1.0,0.0248,0.0991,0.2036,5,1,4
TRACK_0851,Track_11415,Drake,reggae,2005,304297,18,90.26,0.2171,0.5265,-8.18,0.6686,0.3331,0.3666,0.1279,0.4579,11,1,4
TRACK_0852,Track_22371,Kendrick Lamar,reggae,2004,336271,41,180.38,0.885,0.3059,-14.96,0.489,0.5359,0.5947,0.0761,0.284,2,0,4
TRACK_0853,Track_32680,Bruno Mars,soul,2019,222395,74,174.36,0.2599,0.4009,-19.72,0.2154,0.6309,0.1606,0.0363,0.1702,10,1,4
TRACK_0854,Track_61927,Billie Eilish,blues,2022,310919,49,163.91,0.1942,0.5739,-9.81,0.9281,0.8385,0.0823,0.0406,0.0048,1,0,4
TRACK_0855,Track_52657,Phoebe Bridgers,folk,2000,244568,54,142.29,0.4349,0.8368,-3.05,0.4306,0.7115,0.0873,0.0014,0.0139,1,0,4
TRACK_0856,Track_33351,Dua Lipa,pop,2021,326655,75,86.51,0.7801,0.7513,-4.57,0.6904,0.0961,0.2762,0.0769,0.1861,8,0,3
TRACK_0857,Track_29112,Coldplay,pop,1998,324896,68,65.65,0.6377,0.8484,-15.98,0.7892,0.0359,0.0295,0.033,0.0976,0,0,4
TRACK_0858,Track_63512,Coldplay,blues,2016,239715,72,101.81,0.0,0.5593,-2.66,0.7333,0.5169,0.206,0.156,0.123,1,0,4
TRACK_0859,Track_37841,Phoebe Bridgers,jazz,2011,217144,15,69.1,0.4096,0.2679,-3.49,0.1394,0.7079,0.0202,0.1867,0.3594,0,0,4
TRACK_0860,Track_36523,Phoebe Bridgers,electronic,1994,324293,15,120.45,0.9195,0.7211,-4.28,0.746,0.2962,0.0931,0.2264,0.1199,9,0,4
TRACK_0861,Track_64806,Drake,latin,2024,141203,37,85.17,0.5238,0.7318,-10.64,0.5881,0.6751,0.5166,0.1119,0.3,6,0,4
TRACK_0862,Track_57905,The 1975,r&b,2012,323153,49,66.9,0.6447,0.7289,-2.95,0.6426,0.3564,0.1192,0.0176,0.0687,6,0,4
TRACK_0863,Track_86914,Ariana Grande,reggae,1991,332892,16,173.78,0.3974,0.592,-17.35,0.311,0.1362,0.0399,0.0483,0.131,3,1,4
TRACK_0864,Track_16453,Giveon,r&b,2006,191175,59,75.83,0.6037,0.9345,-16.87,0.8034,0.2776,0.0862,0.0405,0.2449,3,0,4
TRACK_0865,Track_72144,The Weeknd,classical,2000,352621,47,140.57,0.074,0.5792,-11.53,0.2984,0.6744,0.1085,0.015,0.1957,9,1,3
TRACK_0866,Track_47127,Fleetwood Mac,blues,1996,203823,23,106.65,0.2829,0.4778,-8.1,0.4184,0.8171,0.0142,0.0745,0.0169,11,0,4
TRACK_0867,Track_15630,J. Cole,latin,1993,270124,71,142.56,0.8715,0.6936,-11.0,0.6929,0.6517,0.2932,0.2514,0.1244,5,1,4
TRACK_0868,Track_83936,Post Malone,r&b,2016,120772,28,89.3,0.6704,0.8505,-19.93,0.9262,0.0,0.0415,0.057,0.086,4,1,4
TRACK_0869,Track_81659,Billie Eilish,r&b,2024,183471,25,78.69,0.7048,0.7761,-19.04,0.1401,0.1018,0.224,0.0676,0.2574,3,1,4
TRACK_0870,Track_48392,Kendrick Lamar,classical,1998,216670,53,61.61,0.3849,0.2097,-17.39,0.2706,0.6263,0.0555,0.0099,0.7666,3,0,4
TRACK_0871,Track_68102,Drake,jazz,2008,328123,84,68.97,0.2359,0.321,-2.75,0.1576,0.8074,0.4886,0.0227,0.1076,2,1,4
TRACK_0872,Track_81985,OneRepublic,rock,2015,286204,59,88.96,0.8034,0.4325,-6.92,0.3317,0.0,0.0807,0.0158,0.2103,2,1,3
TRACK_0873,Track_44387,Doja Cat,classical,2018,266060,10,154.29,0.5159,0.4101,-17.7,0.3511,0.7886,0.178,0.0466,0.522,11,0,4
TRACK_0874,Track_11291,Drake,jazz,2007,232020,72,106.2,0.4066,0.2381,-0.76,0.3959,0.82,0.3476,0.0252,0.2929,3,1,4
TRACK_0875,Track_13134,Kendrick Lamar,r&b,2003,309752,21,122.1,0.7796,0.5092,-16.58,0.3652,0.092,0.3098,0.0976,0.016,7,1,3
TRACK_0876,Track_55917,Bruno Mars,reggae,1998,237956,10,94.71,0.6551,0.6595,-1.44,0.2021,0.7694,0.4035,0.102,0.2613,10,0,4
TRACK_0877,Track_97173,Billie Eilish,classical,2017,351271,46,173.44,0.3546,0.2454,-17.3,0.31,0.6521,0.0949,0.2232,0.037,7,1,4
TRACK_0878,Track_15004,Glass Animals,electronic,1999,226703,43,103.31,0.57,0.7753,-14.39,0.2946,0.0625,0.5376,0.0133,0.2379,11,0,4
TRACK_0879,Track_85257,The Weeknd,metal,2009,242648,59,159.76,0.7762,0.52,-6.24,0.2341,0.1521,0.0577,0.0232,0.5619,9,1,3
TRACK_0880,Track_46121,Queen,hip-hop,2010,294088,54,119.41,0.6379,0.86,-16.86,0.7872,0.1755,0.0834,0.0617,0.0041,1,1,3
TRACK_0881,Track_10957,Harry Styles,classical,2011,343951,88,187.34,0.5693,0.3364,-19.64,0.7058,0.9109,0.1221,0.1238,0.1403,8,0,3
TRACK_0882,Track_16328,Lizzo,indie,2007,204380,22,182.94,0.4267,0.3749,-8.28,0.5295,0.7213,0.1682,0.1305,0.1937,0,0,4
TRACK_0883,Track_24798,Kendrick Lamar,reggae,1992,321694,78,114.34,0.4786,0.5825,-18.09,0.4616,0.6621,0.369,0.0076,0.188,1,0,4
TRACK_0884,Track_14100,Harry Styles,blues,1999,323474,72,143.12,0.0924,0.1431,-4.56,0.459,0.6795,0.2642,0.015,0.4099,0,1,4
TRACK_0885,Track_43673,Kendrick Lamar,classical,2015,208376,34,188.67,0.4718,0.4298,-2.0,0.2144,1.0,0.0892,0.0257,0.0899,0,0,4
TRACK_0886,Track_13407,Post Malone,classical,2012,191471,84,69.78,0.1232,0.2605,-6.45,0.3354,0.8489,0.0285,0.0338,0.0114,7,1,4
TRACK_0887,Track_12031,Lana Del Rey,pop,2012,264527,38,124.9,0.8273,0.658,-10.59,0.7232,0.1183,0.3102,0.1151,0.1295,8,0,4
TRACK_0888,Track_76217,Frank Ocean,soul,2023,288528,77,187.01,0.6695,0.766,-5.19,0.482,0.1067,0.1174,0.0603,0.0769,10,0,3
TRACK_0889,Track_75122,Beyoncé,indie,1991,209533,19,180.57,0.5644,0.6605,-16.91,0.6999,0.3929,0.0901,0.0419,0.2093,1,0,4
TRACK_0890,Track_94004,Lil Nas X,latin,2005,329308,68,187.54,0.3749,0.6521,-0.14,0.4927,0.7142,0.0168,0.0212,0.5406,0,0,4
TRACK_0891,Track_16299,Olivia Rodrigo,soul,1999,218494,71,199.44,0.8708,0.3537,-16.4,0.3128,0.1105,0.1047,0.1509,0.0037,7,1,4
TRACK_0892,Track_15702,Taylor Swift,soul,2010,251079,29,156.15,0.6231,0.4524,-6.52,0.3984,0.7036,0.0376,0.0028,0.0947,7,1,3
TRACK_0893,Track_99012,Tame Impala,country,2011,226290,19,144.91,0.4024,0.7449,-7.91,0.5199,0.6603,0.2633,0.0443,0.058,0,0,4
TRACK_0894,Track_61335,Ariana Grande,r&b,2023,331527,66,72.76,0.6894,0.6096,-5.63,0.1978,0.0,0.0361,0.0175,0.0958,11,1,4
TRACK_0895,Track_81285,Beyoncé,indie,2000,236888,22,135.2,0.3594,0.6211,-15.93,0.5142,0.36,0.0254,0.1699,0.1024,7,0,4
TRACK_0896,Track_62701,Coldplay,blues,2022,184549,48,138.24,0.2801,0.3668,-5.86,0.3977,1.0,0.0293,0.0233,0.2996,8,0,4
TRACK_0897,Track_55659,Lana Del Rey,pop,2018,298921,84,80.12,0.5405,0.7485,-5.8,0.5628,0.1293,0.1144,0.0124,0.0017,6,1,3
TRACK_0898,Track_43978,J. Cole,hip-hop,1993,150139,57,141.97,0.5773,0.8262,-13.69,0.7621,0.0,0.0136,0.0202,0.0375,8,1,4
TRACK_0899,Track_70405,Lana Del Rey,rock,2021,262703,48,194.8,0.9871,0.3224,-8.21,0.5374,0.3441,0.0956,0.0682,0.4733,0,1,4
TRACK_0900,Track_14564,Queen,blues,1992,150353,71,130.62,0.273,0.5229,-5.12,0.2456,0.6319,0.1049,0.0056,0.2315,8,1,4
TRACK_0901,Track_18998,Fleetwood Mac,classical,2008,353335,66,184.48,0.2573,0.5148,-3.1,0.7893,0.6261,0.1118,0.0941,0.3867,11,1,4
TRACK_0902,Track_41657,Fleetwood Mac,electronic,2022,277369,46,114.39,0.4819,0.7445,-2.69,0.7922,0.0558,0.1933,0.0414,0.0435,6,1,4
TRACK_0903,Track_33270,Lizzo,country,1997,231581,16,95.29,0.4492,0.4563,-10.92,0.7203,0.2233,0.0731,0.3217,0.0893,6,0,4
TRACK_0904,Track_23846,Imagine Dragons,jazz,2008,338816,29,67.55,0.6038,0.6118,-9.67,0.0384,0.5099,0.1054,0.013,0.0197,8,1,4
TRACK_0905,Track_25584,Bruno Mars,indie,2003,144019,78,95.2,0.2865,0.3556,-16.53,0.3375,0.5268,0.4749,0.1543,0.0472,7,0,3
TRACK_0906,Track_34606,Billie Eilish,country,2005,169217,34,153.99,0.4293,0.4154,-9.54,0.2137,0.4443,0.3434,0.0144,0.2934,8,1,4
TRACK_0907,Track_47601,Bon Iver,latin,2022,198068,13,95.66,0.7544,0.3699,-14.74,0.3191,0.379,0.1219,0.0424,0.5312,1,1,4
TRACK_0908,Track_34779,Lil Nas X,electronic,1994,262583,50,180.1,0.808,0.6631,-13.82,0.5687,0.0418,0.1613,0.0669,0.1149,4,0,4
TRACK_0909,Track_81553,Lizzo,folk,2005,345130,22,185.41,0.5471,0.7027,-18.84,0.6677,0.1614,0.0227,0.1009,0.1035,10,0,4
TRACK_0910,Track_36600,J. Cole,rock,1996,182693,30,126.73,0.6966,0.4088,-4.73,0.4539,0.0,0.0448,0.0524,0.8695,2,0,3
TRACK_0911,Track_20603,Imagine Dragons,metal,2021,252958,33,65.67,0.8879,0.5221,-17.54,0.358,0.2447,0.034,0.0411,0.3364,6,0,4
TRACK_0912,Track_14259,Lil Nas X,pop,2018,335805,59,110.01,0.875,0.5958,-8.46,0.9793,0.2313,0.0628,0.007,0.8882,8,0,4
TRACK_0913,Track_17861,Olivia Rodrigo,jazz,2014,279320,70,114.8,0.2948,0.4854,-14.76,0.6542,0.5501,0.063,0.0423,0.2294,6,0,3
TRACK_0914,Track_42443,J. Cole,folk,2021,184782,47,141.79,0.5581,0.819,-1.6,0.5521,0.1293,0.0076,0.0682,0.3459,1,1,4
TRACK_0915,Track_97271,Ariana Grande,rock,1996,299564,86,121.46,0.8499,0.3987,-19.1,0.5575,0.1195,0.3791,0.0508,0.0053,8,1,4
TRACK_0916,Track_88306,J. Cole,r&b,2013,237337,18,69.03,0.6219,0.9755,-8.51,0.4735,0.1564,0.1459,0.0564,0.3058,11,0,4
TRACK_0917,Track_90798,Imagine Dragons,reggae,1997,138019,62,118.52,0.8027,0.6386,-8.69,0.6867,0.1089,0.1571,0.0345,0.4482,3,1,4
TRACK_0918,Track_21432,Tyler the Creator,rock,2024,174755,95,90.0,0.8391,0.3247,-8.3,0.1525,0.0,0.0878,0.0028,0.0693,4,1,3
TRACK_0919,Track_66642,Lizzo,jazz,2002,204444,78,103.54,0.4382,0.5244,-18.01,0.6347,0.8919,0.0477,0.1426,0.7085,8,0,4
TRACK_0920,Track_49626,Bon Iver,metal,2023,180400,44,141.0,0.7721,0.4495,-18.5,0.2821,0.0585,0.4306,0.0363,0.4387,8,1,4
TRACK_0921,Track_87464,The 1975,classical,2012,139708,14,149.32,0.4561,0.4965,-7.43,0.6907,0.9912,0.121,0.3439,0.2372,11,0,4
TRACK_0922,Track_56203,Queen,electronic,2005,137848,45,176.09,0.7725,0.7891,-11.12,0.1048,0.4193,0.1269,0.0599,0.007,11,0,4
TRACK_0923,Track_55444,Frank Ocean,classical,2023,246702,25,143.11,0.5206,0.4399,-16.72,0.1945,0.7966,0.0198,0.3132,0.0901,3,1,3
TRACK_0924,Track_40711,Queen,country,1993,167142,56,150.1,0.3592,0.3942,-18.24,0.6266,0.5673,0.336,0.0394,0.0677,2,1,4
TRACK_0925,Track_87213,Olivia Rodrigo,jazz,1997,245626,60,169.41,0.0071,0.2626,-1.38,0.3372,0.865,0.0423,0.0688,0.0578,3,0,4
TRACK_0926,Track_97390,Queen,classical,1991,270754,37,179.21,0.0636,0.4954,-7.82,0.1463,0.9178,0.2878,0.0246,0.1319,9,0,4
TRACK_0927,Track_37498,The 1975,electronic,1996,192103,97,142.87,0.6876,0.7467,-5.27,0.7874,0.3844,0.1271,0.0055,0.0223,0,0,4
TRACK_0928,Track_19223,Imagine Dragons,blues,2024,186087,19,137.61,0.117,0.4799,-13.43,0.2624,0.7302,0.1912,0.0826,0.0728,0,1,4
TRACK_0929,Track_71666,Khalid,soul,2001,307655,92,61.59,0.7284,0.6568,-6.07,0.5874,0.5462,0.0708,0.2286,0.3067,0,0,4
TRACK_0930,Track_37728,Bad Bunny,hip-hop,2009,181064,44,126.72,0.4232,0.8335,-14.08,0.3284,0.1105,0.1085,0.0145,0.6847,4,1,4
TRACK_0931,Track_63901,Giveon,electronic,1990,162168,86,148.2,0.7264,0.8538,-13.19,0.9854,0.0928,0.0537,0.0691,0.1241,11,1,4
TRACK_0932,Track_89247,Bad Bunny,pop,2005,197011,39,67.32,0.5205,0.8244,-14.93,0.6052,0.066,0.0116,0.0088,0.3017,1,0,4
TRACK_0933,Track_40188,Bad Bunny,reggae,2012,157807,74,127.9,0.2272,0.6624,-13.89,0.8101,0.2908,0.1094,0.0385,0.1495,2,1,4
TRACK_0934,Track_21527,Frank Ocean,classical,2012,277416,19,176.66,0.0695,0.2424,-10.91,0.6992,0.6144,0.1907,0.0091,0.3369,7,0,4
TRACK_0935,Track_93482,Radiohead,blues,2002,192025,14,196.65,0.2239,0.4831,-14.86,0.2517,0.6846,0.0914,0.0024,0.0911,0,1,4
TRACK_0936,Track_82856,Giveon,soul,2000,186288,72,136.6,0.5999,0.8242,-19.18,0.7734,0.4617,0.0568,0.0686,0.5414,3,0,4
TRACK_0937,Track_43438,J. Cole,hip-hop,1997,349046,19,189.15,0.5914,0.8316,-2.95,0.4278,0.1021,0.2237,0.0399,0.1264,9,1,4
TRACK_0938,Track_16256,The Weeknd,reggae,1994,301594,76,78.45,0.525,0.4394,-2.27,0.2213,0.4535,0.209,0.044,0.131,10,1,4
TRACK_0939,Track_49566,Radiohead,blues,2023,285979,42,161.17,0.555,0.2693,-15.91,0.5682,0.853,0.0619,0.0508,0.0723,11,1,4
TRACK_0940,Track_77823,Phoebe Bridgers,classical,2009,175684,62,197.19,0.2334,0.5542,-15.48,0.2139,0.7069,0.1421,0.0454,0.0133,4,1,4
TRACK_0941,Track_33477,The Weeknd,folk,2019,232376,28,100.45,0.5415,0.6862,-18.28,0.8105,0.4593,0.4137,0.038,0.1546,10,1,4
TRACK_0942,Track_26562,Bad Bunny,metal,2012,354076,30,100.78,0.7362,0.6092,-17.11,0.5329,0.0301,0.2501,0.0201,0.2275,5,0,4
TRACK_0943,Track_38597,The Weeknd,jazz,1993,296839,95,105.62,0.3565,0.483,-10.49,0.8443,0.4402,0.1385,0.3414,0.4998,10,1,4
TRACK_0944,Track_16102,Radiohead,country,2005,122422,39,185.31,0.8035,0.789,-12.14,0.6602,0.4275,0.4896,0.043,0.1654,9,1,4
TRACK_0945,Track_14921,Billie Eilish,folk,2018,236772,24,132.91,0.6969,0.8228,-14.63,0.7223,0.2712,0.2248,0.0643,0.1947,1,0,4
TRACK_0946,Track_68763,Rihanna,indie,2002,217193,74,87.77,0.426,0.5647,-0.77,0.4834,0.5321,0.1075,0.1059,0.0953,4,1,4
TRACK_0947,Track_93790,Coldplay,folk,2011,193924,79,136.09,0.4486,0.5239,-10.06,0.5809,0.3864,0.0217,0.0548,0.0333,10,1,4
TRACK_0948,Track_79232,Lil Nas X,folk,1994,279296,53,116.25,0.2883,0.813,-1.82,0.6616,0.5235,0.1524,0.1173,0.0828,5,1,4
TRACK_0949,Track_85312,J. Cole,indie,2024,177353,69,97.93,0.872,0.7513,-14.29,0.3205,0.6978,0.0474,0.1547,0.0058,5,0,4
TRACK_0950,Track_80540,Lizzo,rock,1990,198077,60,171.71,0.7812,0.3971,-8.74,0.311,0.0379,0.0009,0.0449,0.0943,11,0,4
TRACK_0951,Track_61447,Bad Bunny,hip-hop,2009,174066,33,161.99,0.7004,0.7063,-20.0,0.7434,0.3585,0.4616,0.1347,0.4218,4,1,4
TRACK_0952,Track_38264,Tyler the Creator,r&b,2002,252595,41,194.39,0.7155,0.8201,-6.43,0.4666,0.2367,0.1268,0.233,0.1053,2,0,3
TRACK_0953,Track_77132,Lizzo,jazz,2016,281458,16,170.87,0.2623,0.7479,-8.34,0.4224,1.0,0.3594,0.2278,0.012,6,1,4
TRACK_0954,Track_84979,Maroon 5,soul,2022,200864,46,187.51,0.4817,0.3129,-3.07,0.5758,0.3306,0.0205,0.0078,0.1602,2,1,4
TRACK_0955,Track_31627,Beyoncé,r&b,2015,141983,27,113.75,0.3923,0.8036,-5.26,0.5048,0.3357,0.0969,0.0105,0.4734,10,0,4
TRACK_0956,Track_93658,Olivia Rodrigo,country,2021,340828,96,74.07,0.5179,0.704,-10.08,0.2132,0.357,0.1757,0.0326,0.214,3,1,4
TRACK_0957,Track_28187,Coldplay,r&b,2020,163779,19,128.49,0.8113,0.8847,-10.99,0.5469,0.3295,0.0334,0.0294,0.0078,6,1,3
TRACK_0958,Track_75091,Phoebe Bridgers,electronic,1993,201700,18,105.81,0.5609,0.8345,-15.16,0.5012,0.2734,0.0278,0.1193,0.025,7,0,4
TRACK_0959,Track_44271,Adele,blues,2022,292954,98,173.5,0.4184,0.0,-19.1,0.7073,0.9032,0.0527,0.0263,0.0284,9,1,4
TRACK_0960,Track_18679,Radiohead,electronic,2016,146961,18,113.35,0.5991,0.616,-5.61,0.7058,0.4004,0.0615,0.0274,0.1402,10,1,4
TRACK_0961,Track_17390,Bruno Mars,folk,1998,314149,89,161.01,0.2166,0.3439,-18.24,0.86,0.3926,0.2809,0.1054,0.1699,1,0,4
TRACK_0962,Track_67592,Imagine Dragons,pop,2011,239816,14,136.84,0.6763,0.8959,-9.23,0.3445,0.1579,0.1249,0.2376,0.4186,1,0,3
TRACK_0963,Track_79025,OneRepublic,soul,1996,203262,93,97.12,0.813,0.7408,-10.1,0.2689,0.7604,0.2811,0.0563,0.2481,5,0,3
TRACK_0964,Track_94386,Khalid,soul,1997,303730,14,109.19,0.2973,0.4388,-14.7,0.3153,0.6122,0.0646,0.0986,0.0826,2,0,4
TRACK_0965,Track_75902,Khalid,reggae,2013,138482,38,150.79,0.5887,0.355,-5.49,0.4589,0.6635,0.0353,0.1728,0.1724,5,1,4
TRACK_0966,Track_84377,Lizzo,metal,1990,180497,46,173.35,0.6722,0.407,-6.09,0.228,0.0383,0.2177,0.0466,0.2269,0,0,4
TRACK_0967,Track_39512,Giveon,classical,2023,299919,45,103.48,0.1571,0.3042,-10.78,0.4316,0.7813,0.1681,0.0624,0.3338,7,1,3
TRACK_0968,Track_23885,Maroon 5,electronic,1998,203585,64,88.23,0.7649,0.8581,-18.44,0.5816,0.2515,0.2328,0.1444,0.032,6,1,4
TRACK_0969,Track_15038,The 1975,classical,2000,310752,93,118.69,0.4159,0.505,-16.12,0.4356,0.9424,0.0503,0.0563,0.1364,4,1,4
TRACK_0970,Track_63811,Bad Bunny,soul,1999,135910,41,86.85,0.7639,0.7352,-19.0,0.7465,0.507,0.3103,0.0063,0.051,2,1,3
TRACK_0971,Track_44414,The Weeknd,classical,2010,150487,38,61.66,0.2342,0.6298,-13.99,0.5599,0.6937,0.1294,0.0377,0.1378,7,1,4
TRACK_0972,Track_33767,Drake,reggae,1994,233846,39,136.88,0.8136,0.8019,-1.02,0.5235,0.2862,0.9876,0.0215,0.2337,0,1,4
TRACK_0973,Track_94237,The Weeknd,country,2013,279626,22,128.37,0.4646,0.3045,-19.55,0.5224,0.1065,0.1742,0.0279,0.1477,2,1,4
TRACK_0974,Track_65851,Bad Bunny,reggae,2024,268049,52,134.87,0.4106,0.3919,-16.02,0.3626,0.385,0.1065,0.0137,0.2001,8,0,4
TRACK_0975,Track_84150,Tame Impala,reggae,1998,240309,55,143.75,0.7278,0.3607,-14.71,0.2496,0.4275,0.1125,0.0583,0.4647,7,1,4
TRACK_0976,Track_90553,Michael Jackson,blues,1992,249460,85,168.81,0.6813,0.5759,-14.29,0.3952,0.8349,0.2789,0.0453,0.3175,7,0,4
TRACK_0977,Track_54738,Radiohead,metal,2020,221085,23,101.65,0.7542,0.5213,-14.07,0.6543,0.0,0.194,0.0209,0.0002,3,1,4
TRACK_0978,Track_80598,Billie Eilish,hip-hop,2022,202847,98,113.19,0.5268,0.8338,-10.48,0.474,0.1622,0.0068,0.2821,0.2266,5,0,3
TRACK_0979,Track_90366,Giveon,jazz,1994,139917,56,80.49,0.1729,0.2072,-16.22,0.2479,1.0,0.2943,0.0237,0.0861,9,0,4
TRACK_0980,Track_18751,Taylor Swift,reggae,2004,173952,50,62.76,0.8099,0.6647,-5.29,0.6786,0.3392,0.1001,0.1342,0.5568,11,0,4
TRACK_0981,Track_58346,Lana Del Rey,soul,2008,184030,10,125.1,0.8481,0.8001,-6.2,0.4521,0.4585,0.3231,0.0186,0.4506,8,1,4
TRACK_0982,Track_48768,Glass Animals,metal,2014,140615,16,172.6,0.764,0.5434,-2.01,0.1476,0.1827,0.1466,0.0005,0.0371,0,1,3
TRACK_0983,Track_83698,Ariana Grande,blues,2003,290521,23,108.79,0.3103,0.2639,-16.42,0.4204,0.6596,0.1562,0.0499,0.1231,4,1,3
TRACK_0984,Track_22123,The 1975,reggae,2020,143768,16,163.04,0.4994,0.8258,-8.86,0.5617,0.2503,0.3968,0.038,0.1121,2,1,4
TRACK_0985,Track_40040,Kendrick Lamar,metal,2024,128392,16,136.23,0.8205,0.3337,-9.35,0.3502,0.02,0.0118,0.0958,0.176,11,1,3
TRACK_0986,Track_76843,J. Cole,reggae,2008,136651,30,115.37,0.3323,0.5582,-13.55,0.5706,0.6042,0.1414,0.2239,0.2005,1,1,3
TRACK_0987,Track_83092,Maroon 5,country,2007,168206,72,198.44,0.2523,0.5534,-1.02,0.2661,0.7236,0.0122,0.2167,0.0812,6,0,4
TRACK_0988,Track_94450,Giveon,pop,2011,274094,85,168.43,0.6875,0.8871,-19.32,0.4714,0.3932,0.1349,0.0165,0.0764,5,0,3
TRACK_0989,Track_34295,Bad Bunny,folk,2021,181234,38,80.39,0.4436,0.558,-19.33,0.2752,0.3339,0.0953,0.2471,0.0221,4,0,3
TRACK_0990,Track_91472,The 1975,r&b,1993,303121,15,142.15,0.8585,0.9116,-3.34,0.5593,0.4893,0.0113,0.0939,0.1375,2,0,4
TRACK_0991,Track_76727,OneRepublic,latin,2019,277129,30,129.46,0.4654,0.4872,-3.51,0.8237,0.5346,0.0772,0.0086,0.0114,0,0,4
TRACK_0992,Track_15985,The 1975,classical,2022,246915,42,164.0,0.329,0.3012,-18.98,0.2332,0.9375,0.0375,0.0256,0.1428,10,0,4
TRACK_0993,Track_49159,Frank Ocean,blues,1992,178613,35,131.43,0.2962,0.1963,-17.44,0.3033,0.9265,0.2015,0.0405,0.0549,5,1,4
TRACK_0994,Track_12413,Fleetwood Mac,pop,2011,189735,93,115.79,0.7149,0.4671,-19.62,0.5025,0.0044,0.2221,0.015,0.0081,2,0,4
TRACK_0995,Track_77592,J. Cole,metal,2001,319589,47,88.75,0.9189,0.5501,-5.26,0.7229,0.0972,0.1805,0.0226,0.4207,3,0,3
TRACK_0996,Track_43726,OneRepublic,classical,2022,303240,41,86.66,0.4132,0.5012,-11.16,0.4657,0.7674,0.0111,0.0395,0.2436,7,0,3
TRACK_0997,Track_79671,Ariana Grande,r&b,1999,233957,88,66.66,0.4141,0.6747,-12.29,0.6009,0.3491,0.0258,0.0951,0.0201,9,0,4
TRACK_0998,Track_12020,Harry Styles,classical,2011,125334,17,63.03,0.1635,0.5238,-10.33,0.3519,0.7434,0.1043,0.031,0.0255,2,1,4
TRACK_0999,Track_94716,Phoebe Bridgers,blues,1990,294568,39,142.58,0.5758,0.218,-15.99,0.719,0.7744,0.0508,0.0141,0.0516,2,0,4
TRACK_1000,Track_35786,Giveon,country,1999,150452,86,87.38,0.3574,0.5857,-7.17,0.8615,0.4939,0.255,0.0657,0.053,11,1,4
